record_id,year,state,district,agro_climatic_region,crop,season,annual_rainfall_mm,rainfall_anomaly_pct,avg_temperature_c,max_temperature_c,min_temperature_c,temperature_anomaly_c,humidity_pct,soil_moisture_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct,hot_days,consecutive_dry_days,heavy_rain_days,cultivated_area_ha,drought_risk_score,drought_risk,heat_risk_score,heat_risk,flood_risk_score,flood_risk,overall_climate_risk_score,overall_climate_risk,yield_tonnes_per_ha,production_tonnes
823,2004,Maharashtra,Satara,Western Maharashtra,Soybean,Kharif,961.2,20.1,26.1,35.34,19.7,0.6,51.6,57.2,8.32,191.3,29.0,400.2,37.2,21,1,5,4173.3,0.2,Low,17.6,Low,13.0,Low,9.2,Low,0.597,2493.5
824,2014,Maharashtra,Nanded,Marathwada,Sugarcane,Annual,942.1,34.6,28.46,39.07,21.46,1.46,51.9,40.7,6.23,242.8,25.7,240.9,79.2,38,0,7,1094.2,11.5,Low,50.9,Medium,15.7,Low,25.5,Low,53.15,58156.2
825,2021,Maharashtra,Osmanabad,Marathwada,Wheat,Rabi,781.0,11.6,27.81,38.28,19.06,0.81,54.9,61.4,6.41,238.4,21.8,293.8,72.7,21,0,6,5507.6,0.0,Low,33.8,Low,22.8,Low,16.9,Low,0.314,1729.0
826,2017,Maharashtra,Parbhani,Marathwada,Wheat,Rabi,675.5,-3.5,26.16,36.16,21.17,-0.84,49.6,51.9,7.54,173.2,44.6,183.1,63.1,25,32,7,3676.7,8.0,Low,25.1,Low,15.7,Low,15.6,Low,0.587,2157.9
827,2015,Maharashtra,Washim,Vidarbha,Cotton,Kharif,1092.0,14.9,28.81,37.98,22.06,1.81,64.2,52.0,7.92,309.8,20.7,316.1,0.0,28,15,11,5281.9,3.8,Low,37.4,Medium,31.1,Low,21.7,Low,0.155,817.3
828,2019,Maharashtra,Chandrapur,Vidarbha,Cotton,Kharif,1213.5,27.7,28.45,37.65,20.53,1.45,57.7,51.2,7.4,275.7,27.7,351.2,43.8,28,18,9,13736.3,4.5,Low,35.6,Medium,34.9,Medium,22.4,Low,0.17,2333.2
829,2013,Maharashtra,Satara,Western Maharashtra,Maize,Kharif,492.4,-38.4,27.33,35.01,20.07,1.83,60.2,26.2,6.26,205.9,30.8,319.9,26.5,11,50,4,9990.4,28.8,Low,8.3,Low,9.0,Low,17.1,Low,1.371,13698.0
830,2023,Maharashtra,Osmanabad,Marathwada,Soybean,Kharif,978.2,39.7,29.67,37.19,24.06,2.67,67.0,57.3,5.85,190.8,18.8,238.6,81.0,28,0,5,14474.2,0.0,Low,33.0,Low,14.2,Low,14.5,Low,0.483,6986.0
831,2019,Maharashtra,Yavatmal,Vidarbha,Maize,Kharif,454.3,-52.2,27.93,38.46,20.56,0.93,58.6,35.7,7.41,231.8,29.6,140.5,14.4,34,46,3,5326.2,27.3,Low,44.6,Medium,6.8,Low,27.9,Low,1.496,7966.4
832,2012,Maharashtra,Gadchiroli,Vidarbha,Soybean,Kharif,998.6,5.1,26.37,35.42,20.62,-0.63,69.5,63.9,7.59,317.5,40.2,348.0,28.5,18,11,7,996.4,2.8,Low,15.8,Low,20.2,Low,11.4,Low,0.691,688.4
833,2018,Maharashtra,Nashik,Western Maharashtra,Cotton,Kharif,986.6,23.3,25.38,36.76,18.69,-0.12,62.6,51.3,6.85,230.7,37.5,287.2,20.5,25,17,8,2012.3,4.2,Low,28.4,Low,18.0,Low,15.7,Low,0.206,413.7
834,2024,Maharashtra,Thane,Konkan,Soybean,Kharif,3277.1,31.1,26.67,35.82,18.44,-0.33,87.3,60.8,8.4,225.4,41.6,205.9,13.7,18,0,20,613.7,0.0,Low,18.0,Low,100.0,High,30.9,Low,0.08,49.1
835,2023,Maharashtra,Yavatmal,Vidarbha,Soybean,Kharif,958.7,0.9,26.08,31.97,20.14,-0.92,62.9,52.3,7.04,248.6,23.5,263.8,4.8,0,6,7,12558.1,1.5,Low,0.0,Low,17.3,Low,5.0,Low,0.474,5957.7
836,2019,Maharashtra,Nandurbar,Khandesh,Cotton,Kharif,819.0,13.8,28.42,37.25,20.12,0.92,49.6,31.6,7.72,312.2,38.8,268.4,32.7,31,27,8,6671.4,6.8,Low,35.6,Medium,18.0,Low,19.1,Low,0.228,1518.9
837,2013,Maharashtra,Yavatmal,Vidarbha,Rice,Kharif,1098.8,15.7,27.3,38.33,19.87,0.3,58.0,45.3,6.96,271.7,22.7,134.3,36.1,30,6,3,10631.2,1.8,Low,40.8,Medium,6.8,Low,15.9,Low,1.844,19604.7
838,2001,Maharashtra,Akola,Vidarbha,Maize,Kharif,912.9,-3.9,25.13,34.84,15.97,-1.87,47.9,46.3,7.44,384.6,41.9,288.6,9.8,16,25,5,1283.9,6.2,Low,12.0,Low,11.2,Low,9.4,Low,2.149,2758.8
839,2018,Maharashtra,Jalgaon,Khandesh,Maize,Kharif,633.3,-12.0,28.85,39.63,22.18,1.35,59.4,34.6,7.28,273.0,30.2,444.8,21.0,29,23,7,3478.6,6.1,Low,47.2,Medium,15.7,Low,22.1,Low,1.403,4881.0
840,2018,Maharashtra,Palghar,Konkan,Sugarcane,Annual,2209.2,-11.6,29.49,38.28,20.83,2.49,67.5,44.3,6.19,321.8,45.0,200.0,97.2,37,0,14,6750.2,0.0,Low,45.8,Medium,49.5,Medium,27.5,Low,50.587,341473.5
841,2019,Maharashtra,Ahmednagar,Western Maharashtra,Soybean,Kharif,1018.0,27.2,26.39,36.43,19.41,0.89,56.2,63.0,6.96,346.8,30.9,271.9,38.8,28,16,8,1102.7,4.0,Low,28.9,Low,23.9,Low,17.2,Low,0.684,754.1
842,2015,Maharashtra,Washim,Vidarbha,Maize,Kharif,935.4,-1.5,26.7,37.35,18.93,-0.3,54.8,53.8,7.12,278.4,30.2,151.9,35.4,29,13,8,2359.9,3.2,Low,34.7,Medium,18.0,Low,17.3,Low,1.847,4358.3
843,2021,Maharashtra,Mumbai Suburban,Konkan,Rice,Kharif,2238.1,-10.5,26.31,36.17,21.24,-0.69,77.9,66.3,6.8,132.4,33.9,258.0,27.0,19,0,12,2499.6,0.0,Low,20.7,Low,52.9,Medium,20.1,Low,0.668,1669.7
844,2014,Maharashtra,Parbhani,Marathwada,Sugarcane,Annual,686.8,-1.9,28.07,37.1,20.25,1.07,63.2,26.3,7.01,285.0,45.3,172.6,85.7,29,30,6,2391.3,34.4,Medium,33.3,Low,13.5,Low,28.8,Low,44.168,105619.9
845,2022,Maharashtra,Buldhana,Vidarbha,Sugarcane,Annual,945.2,-0.5,28.6,38.78,19.8,1.6,62.5,60.0,7.58,207.0,23.9,292.2,100.0,44,0,7,4848.2,11.3,Low,53.8,Medium,15.7,Low,26.4,Low,53.222,258030.5
846,2025,Maharashtra,Osmanabad,Marathwada,Sugarcane,Annual,654.2,-6.5,30.34,44.55,20.33,3.34,56.7,27.6,7.31,306.3,21.7,211.5,100.0,76,55,6,371.5,40.9,Medium,97.5,High,13.5,Low,52.7,Medium,54.837,20371.8
847,2022,Maharashtra,Solapur,Western Maharashtra,Cotton,Kharif,614.0,-23.2,27.55,37.66,19.41,2.05,57.3,44.5,6.78,330.5,18.5,279.8,11.9,38,28,3,1602.1,12.3,Low,43.1,Medium,6.8,Low,21.1,Low,0.243,389.2
848,2006,Maharashtra,Buldhana,Vidarbha,Rice,Kharif,1209.6,27.3,30.32,38.32,23.45,3.32,52.2,46.8,6.68,175.3,15.0,447.6,36.9,33,11,9,1793.0,2.8,Low,43.0,Medium,20.2,Low,20.4,Low,1.082,1940.1
849,2016,Maharashtra,Buldhana,Vidarbha,Maize,Kharif,887.1,-6.6,26.91,35.36,20.09,-0.09,45.0,46.5,6.64,225.8,40.8,252.3,30.6,24,24,5,9832.6,6.0,Low,20.0,Low,11.2,Low,11.9,Low,1.929,18969.4
850,2024,Maharashtra,Gondia,Vidarbha,Rice,Kharif,617.9,-35.0,28.04,37.49,22.45,1.04,65.0,23.6,7.33,229.7,23.0,297.7,38.0,30,31,7,4910.8,38.4,Medium,36.2,Medium,15.7,Low,32.0,Low,1.038,5099.5
851,2010,Maharashtra,Osmanabad,Marathwada,Rice,Kharif,654.7,-6.5,26.44,33.27,20.34,-0.56,48.1,18.5,7.9,194.8,28.7,319.0,28.0,4,34,7,3992.6,42.4,Medium,3.0,Low,15.7,Low,22.7,Low,1.064,4248.4
852,2007,Maharashtra,Pune,Western Maharashtra,Sugarcane,Annual,705.1,-11.9,25.98,37.52,14.24,0.48,58.0,10.8,8.56,338.1,19.4,162.2,62.8,20,37,4,19172.4,50.9,Medium,28.9,Low,9.0,Low,33.2,Low,22.491,431208.3
853,2015,Maharashtra,Beed,Marathwada,Cotton,Kharif,776.9,11.0,29.03,39.52,22.29,2.03,52.6,42.7,7.14,359.8,22.5,290.7,43.8,36,12,6,8394.6,3.0,Low,51.9,Medium,13.5,Low,21.8,Low,0.205,1723.9
854,2018,Maharashtra,Wardha,Vidarbha,Rice,Kharif,919.1,-3.3,25.73,34.18,18.54,-1.27,60.4,36.7,7.42,321.3,32.1,157.1,3.6,10,0,7,5995.8,9.3,Low,7.5,Low,15.7,Low,10.3,Low,1.28,7672.9
855,2004,Maharashtra,Sindhudurg,Konkan,Soybean,Kharif,2266.0,-9.4,26.25,36.41,16.87,-0.75,85.7,61.0,6.4,415.6,21.8,425.3,18.8,35,0,15,814.1,0.0,Low,34.0,Medium,100.0,High,36.2,Medium,0.08,65.1
856,2001,Maharashtra,Nagpur,Vidarbha,Rice,Kharif,1250.0,31.6,26.19,35.19,17.62,-0.81,42.0,36.4,5.98,246.1,9.6,273.1,4.3,20,0,7,3898.5,0.0,Low,16.1,Low,15.7,Low,9.2,Low,1.531,5969.7
857,2006,Maharashtra,Solapur,Western Maharashtra,Cotton,Kharif,600.3,-25.0,26.57,33.54,18.77,1.07,54.6,35.3,8.7,275.2,27.5,251.9,36.0,4,33,5,2437.9,14.7,Low,3.0,Low,11.2,Low,10.0,Low,0.183,446.8
858,2022,Maharashtra,Nashik,Western Maharashtra,Soybean,Kharif,658.0,-17.8,28.11,38.09,19.88,2.61,83.3,47.0,8.03,235.9,31.6,223.1,26.8,31,45,4,4237.5,11.2,Low,40.3,Medium,9.0,Low,20.3,Low,0.582,2464.2
859,2003,Maharashtra,Kolhapur,Western Maharashtra,Wheat,Rabi,964.6,20.6,25.47,35.26,16.27,-0.03,58.4,49.6,7.66,302.4,46.2,187.7,59.6,8,26,3,5757.8,6.5,Low,7.5,Low,34.5,Medium,13.8,Low,0.497,2859.8
860,2017,Maharashtra,Dhule,Khandesh,Rice,Kharif,646.0,-10.3,27.48,35.78,20.71,-0.02,59.1,26.7,7.42,200.4,18.0,376.5,14.2,39,47,8,3718.8,37.9,Medium,33.5,Low,18.0,Low,31.5,Low,1.164,4328.0
861,2008,Maharashtra,Nanded,Marathwada,Soybean,Kharif,741.5,5.9,28.16,34.63,22.67,1.16,65.2,52.4,7.31,193.9,31.0,245.4,24.4,21,21,6,5542.3,5.2,Low,15.7,Low,13.5,Low,10.8,Low,0.601,3329.4
862,2017,Maharashtra,Nanded,Marathwada,Sugarcane,Annual,719.9,2.8,25.11,34.46,14.6,-1.89,56.0,29.7,7.44,210.8,25.4,286.5,100.0,19,34,6,11511.4,30.5,Low,14.2,Low,13.5,Low,20.9,Low,15.185,174797.6
863,2011,Maharashtra,Nashik,Western Maharashtra,Cotton,Kharif,764.2,-4.5,25.78,33.3,21.08,0.28,70.9,51.0,6.75,229.4,31.3,402.5,45.3,0,27,5,2657.6,6.8,Low,0.0,Low,11.2,Low,5.6,Low,0.258,686.8
864,2009,Maharashtra,Latur,Marathwada,Maize,Kharif,886.6,26.7,26.8,37.85,21.03,-0.2,47.5,65.5,5.94,280.8,41.0,121.2,34.7,34,8,6,4362.8,2.0,Low,41.2,Medium,13.5,Low,17.8,Low,1.911,8338.9
865,2023,Maharashtra,Jalna,Marathwada,Wheat,Rabi,715.5,2.2,26.41,37.07,18.96,-0.59,58.9,64.6,7.93,262.7,21.3,485.5,35.8,20,12,3,3066.3,3.0,Low,26.4,Low,9.6,Low,12.4,Low,0.676,2072.6
866,2025,Maharashtra,Nagpur,Vidarbha,Soybean,Kharif,680.4,-28.4,27.85,38.38,19.64,0.85,60.0,58.3,8.63,254.1,20.9,485.7,3.7,38,23,6,1695.4,5.8,Low,47.1,Medium,13.5,Low,21.3,Low,0.632,1071.4
867,2012,Maharashtra,Pune,Western Maharashtra,Cotton,Kharif,1015.9,27.0,25.25,31.28,18.05,-0.25,53.8,41.3,5.49,159.3,36.7,445.2,37.2,1,20,6,1483.9,5.0,Low,0.8,Low,14.6,Low,6.0,Low,0.247,367.0
868,2008,Maharashtra,Solapur,Western Maharashtra,Rice,Kharif,930.5,16.3,25.5,33.63,16.54,0.0,63.3,30.9,6.82,327.8,30.2,197.5,16.9,5,25,2,7023.4,14.9,Low,3.8,Low,4.5,Low,8.6,Low,1.697,11915.4
869,2025,Maharashtra,Latur,Marathwada,Maize,Kharif,691.3,-1.2,28.78,36.7,19.85,1.78,52.4,37.7,7.69,251.9,36.7,214.5,39.4,28,45,5,1738.0,11.2,Low,30.4,Low,11.2,Low,17.6,Low,1.331,2313.4
870,2011,Maharashtra,Pune,Western Maharashtra,Rice,Kharif,990.0,23.8,25.58,32.57,19.38,0.08,63.7,45.6,7.44,279.3,5.0,325.9,0.5,0,22,8,390.6,11.2,Low,0.0,Low,18.0,Low,9.2,Low,1.448,565.6
871,2015,Maharashtra,Buldhana,Vidarbha,Rice,Kharif,839.3,-11.7,26.04,35.8,17.23,-0.96,65.6,35.3,6.9,175.1,28.4,381.3,46.1,15,19,3,4885.6,18.0,Low,15.7,Low,6.8,Low,14.4,Low,1.498,7320.8
872,2024,Maharashtra,Hingoli,Marathwada,Soybean,Kharif,882.3,26.0,28.64,38.85,19.96,1.64,63.4,37.8,6.7,106.7,27.8,199.9,57.4,46,29,7,1551.0,7.2,Low,55.7,Medium,15.7,Low,25.3,Low,0.476,737.9
873,2009,Maharashtra,Dhule,Khandesh,Soybean,Kharif,373.7,-48.1,28.89,36.13,23.99,1.39,62.2,28.0,8.05,454.3,27.7,244.2,39.0,23,37,8,2490.7,34.0,Medium,23.5,Low,18.0,Low,26.5,Low,0.504,1254.1
874,2020,Maharashtra,Nagpur,Vidarbha,Wheat,Rabi,995.5,4.8,26.77,33.86,18.0,-0.23,70.5,64.6,7.5,284.1,20.7,293.4,57.6,7,8,7,2108.7,2.0,Low,5.2,Low,46.5,Medium,14.2,Low,0.291,614.4
875,2007,Maharashtra,Hingoli,Marathwada,Wheat,Rabi,699.5,-0.1,27.04,33.39,20.96,0.04,53.0,68.6,7.04,221.7,27.1,333.9,28.3,6,10,3,7095.6,2.5,Low,4.5,Low,8.0,Low,4.5,Low,0.434,3078.8
876,2008,Maharashtra,Jalgaon,Khandesh,Wheat,Rabi,780.2,8.4,28.79,40.94,18.42,1.29,47.7,49.6,7.47,301.7,39.4,307.9,62.9,34,12,6,8091.4,3.0,Low,58.2,Medium,22.8,Low,26.1,Low,0.188,1523.8
877,2001,Maharashtra,Thane,Konkan,Maize,Kharif,2559.7,2.4,27.21,34.95,18.34,0.21,80.8,58.9,6.57,248.0,21.8,369.8,51.0,8,0,11,6233.2,0.0,Low,6.0,Low,100.0,High,27.0,Low,0.08,498.7
878,2019,Maharashtra,Hingoli,Marathwada,Rice,Kharif,597.3,-14.7,27.12,36.65,22.89,0.12,45.2,30.2,7.49,340.9,21.9,399.3,48.3,26,31,3,2426.1,33.0,Low,28.6,Low,6.8,Low,25.0,Low,1.392,3376.2
879,2024,Maharashtra,Nanded,Marathwada,Maize,Kharif,701.4,0.2,26.67,36.38,17.97,-0.33,62.0,50.7,7.27,302.7,35.5,304.4,2.1,33,28,5,840.9,7.0,Low,32.3,Low,11.2,Low,16.4,Low,2.258,1898.9
880,2005,Maharashtra,Nanded,Marathwada,Maize,Kharif,802.8,14.7,28.12,33.58,21.41,1.12,58.0,34.0,6.74,182.1,33.7,408.4,41.8,10,20,3,12341.7,5.0,Low,7.5,Low,6.8,Low,6.3,Low,1.846,22778.9
881,2013,Maharashtra,Palghar,Konkan,Cotton,Kharif,2338.6,-6.5,26.25,31.87,17.91,-0.75,83.0,62.7,7.16,370.6,19.0,384.5,2.2,0,0,12,2164.4,0.0,Low,0.0,Low,100.0,High,25.0,Low,0.08,173.2
882,2020,Maharashtra,Kolhapur,Western Maharashtra,Sugarcane,Annual,761.9,-4.8,24.38,30.84,16.51,-1.12,54.8,31.6,5.84,237.0,52.4,287.2,61.1,0,26,8,2242.7,26.3,Low,0.0,Low,18.0,Low,15.5,Low,12.275,27529.0
883,2007,Maharashtra,Raigad,Konkan,Sugarcane,Annual,2508.9,0.4,25.52,40.25,19.14,-1.48,66.7,61.3,6.82,264.0,27.0,394.4,66.6,41,0,15,725.2,0.0,Low,59.6,Medium,63.6,Medium,35.6,Medium,13.889,10072.0
884,2014,Maharashtra,Amravati,Vidarbha,Maize,Kharif,744.4,-21.6,27.44,32.74,20.49,0.44,64.4,45.6,6.43,383.6,35.6,352.8,44.1,3,13,7,5474.5,3.2,Low,2.2,Low,15.7,Low,6.0,Low,2.526,13827.4
885,2008,Maharashtra,Sangli,Western Maharashtra,Wheat,Rabi,764.2,-4.5,24.29,33.94,13.56,-1.21,64.2,66.7,5.44,108.8,9.1,170.9,40.7,11,15,6,3253.7,3.8,Low,8.2,Low,21.2,Low,9.6,Low,0.888,2888.9
886,2010,Maharashtra,Ratnagiri,Konkan,Rice,Kharif,2545.5,1.8,26.94,35.79,19.63,-0.06,92.6,57.2,7.3,164.2,26.7,400.0,19.2,31,0,15,4736.7,0.0,Low,27.6,Low,72.7,High,27.3,Low,0.617,2921.4
887,2010,Maharashtra,Nagpur,Vidarbha,Cotton,Kharif,904.2,-4.8,27.86,34.77,22.1,0.86,57.4,55.4,6.78,233.0,21.3,202.0,35.3,26,0,4,4609.4,0.0,Low,19.5,Low,9.0,Low,8.7,Low,0.235,1083.4
888,2017,Maharashtra,Aurangabad,Marathwada,Wheat,Rabi,687.6,-1.8,26.38,34.57,19.36,-0.62,50.0,34.2,7.92,269.7,18.9,379.7,44.7,0,41,3,5055.5,10.2,Low,0.0,Low,6.8,Low,6.0,Low,0.7,3540.0
889,2018,Maharashtra,Osmanabad,Marathwada,Maize,Kharif,576.5,-17.6,29.73,39.34,22.45,2.73,62.4,46.7,7.36,329.9,16.2,374.1,0.0,41,34,5,6708.9,13.8,Low,54.6,Medium,11.2,Low,26.6,Low,1.032,6924.4
890,2006,Maharashtra,Gadchiroli,Vidarbha,Maize,Kharif,904.9,-4.7,28.14,36.71,18.09,1.14,50.5,46.9,6.48,274.2,34.0,353.4,46.5,20,21,4,5025.7,5.2,Low,24.4,Low,9.0,Low,12.5,Low,1.737,8729.7
891,2001,Maharashtra,Dhule,Khandesh,Wheat,Rabi,799.8,11.1,27.7,36.23,18.81,0.2,63.3,48.7,7.78,180.0,28.6,279.5,51.0,27,21,6,4263.8,5.2,Low,27.0,Low,24.7,Low,17.3,Low,0.297,1266.3
892,2022,Maharashtra,Dhule,Khandesh,Rice,Kharif,731.4,1.6,26.55,34.67,15.38,-0.95,57.7,35.6,7.56,192.7,29.4,292.0,29.5,11,40,8,9146.3,28.6,Low,8.2,Low,18.0,Low,19.2,Low,1.282,11725.4
893,2001,Maharashtra,Wardha,Vidarbha,Cotton,Kharif,749.8,-21.1,26.75,35.5,22.73,-0.25,54.5,35.5,7.37,291.3,33.1,363.3,0.0,19,23,4,680.3,5.8,Low,17.0,Low,9.0,Low,10.3,Low,0.24,163.1
894,2008,Maharashtra,Buldhana,Vidarbha,Maize,Kharif,1127.8,18.7,24.72,31.93,16.04,-2.28,59.0,65.6,7.91,135.9,37.7,236.7,48.0,0,9,6,7096.5,2.2,Low,0.0,Low,27.5,Low,7.8,Low,1.488,10563.1
895,2006,Maharashtra,Thane,Konkan,Sugarcane,Annual,2984.7,19.4,26.09,33.75,14.98,-0.91,83.5,73.5,7.31,234.2,32.0,151.7,87.0,0,0,17,8957.7,0.0,Low,0.0,Low,86.8,High,21.7,Low,7.395,66240.7
896,2008,Maharashtra,Ratnagiri,Konkan,Cotton,Kharif,2127.9,-14.9,26.52,32.97,16.32,-0.48,66.5,63.0,7.41,328.1,26.0,352.4,1.0,7,0,15,1760.8,0.0,Low,5.2,Low,100.0,High,26.7,Low,0.08,140.9
897,2010,Maharashtra,Gondia,Vidarbha,Soybean,Kharif,804.1,-15.4,26.07,32.4,18.43,-0.93,58.6,43.0,7.35,335.2,18.0,445.4,45.2,1,8,3,1468.7,2.0,Low,0.8,Low,6.8,Low,2.8,Low,0.824,1209.7
898,2018,Maharashtra,Raigad,Konkan,Soybean,Kharif,2663.7,6.5,25.27,34.09,16.62,-1.73,83.0,53.2,7.76,370.5,40.1,328.5,5.4,9,0,15,2333.0,0.0,Low,6.8,Low,100.0,High,27.2,Low,0.08,186.6
899,2010,Maharashtra,Thane,Konkan,Wheat,Rabi,3281.7,31.3,26.07,34.72,18.5,-0.93,87.3,71.6,7.38,325.1,29.1,375.0,82.9,6,0,19,9392.2,0.0,Low,4.5,Low,100.0,High,26.5,Low,0.08,751.4
900,2018,Maharashtra,Wardha,Vidarbha,Maize,Kharif,1156.7,21.8,27.13,38.87,19.69,0.13,69.4,69.2,7.54,174.6,24.2,276.6,47.3,33,7,5,8913.9,1.8,Low,46.0,Medium,27.3,Low,22.8,Low,1.245,11099.1
901,2013,Maharashtra,Akola,Vidarbha,Rice,Kharif,1085.9,14.3,26.75,39.23,20.36,-0.25,71.3,58.2,7.84,229.0,28.1,246.1,5.4,47,20,7,6124.6,6.0,Low,58.5,Medium,15.7,Low,25.7,Low,1.392,8526.3
902,2006,Maharashtra,Palghar,Konkan,Cotton,Kharif,2520.2,0.8,27.05,31.44,17.76,0.05,83.1,68.9,5.58,349.6,31.0,413.8,30.8,0,0,13,3103.4,0.0,Low,0.0,Low,100.0,High,25.0,Low,0.08,248.3
903,2001,Maharashtra,Hingoli,Marathwada,Maize,Kharif,788.4,12.6,25.63,33.74,17.13,-1.37,56.7,37.7,7.03,390.2,25.9,229.2,15.5,2,36,3,1103.7,9.0,Low,1.5,Low,6.8,Low,6.0,Low,2.39,2637.6
904,2022,Maharashtra,Pune,Western Maharashtra,Maize,Kharif,1005.0,25.6,25.96,38.55,18.93,0.46,62.6,49.6,6.51,249.6,20.7,375.7,9.7,32,10,8,3843.5,2.5,Low,43.5,Medium,22.9,Low,21.2,Low,1.979,7605.3
905,2008,Maharashtra,Satara,Western Maharashtra,Wheat,Rabi,673.0,-15.9,25.77,32.89,19.52,0.27,67.4,54.6,7.11,220.8,31.6,231.7,41.7,4,27,7,3629.8,6.8,Low,3.0,Low,15.7,Low,7.8,Low,0.727,2637.7
906,2008,Maharashtra,Amravati,Vidarbha,Soybean,Kharif,952.9,0.3,30.34,39.64,22.45,3.34,63.9,50.9,8.39,299.2,26.3,238.3,44.6,27,8,7,2639.6,2.0,Low,45.8,Medium,16.9,Low,20.2,Low,0.474,1251.4
907,2016,Maharashtra,Dhule,Khandesh,Cotton,Kharif,745.6,3.5,29.34,39.42,20.41,1.84,46.3,35.2,6.78,334.1,27.2,310.4,35.2,31,36,6,4985.9,9.0,Low,47.6,Medium,13.5,Low,22.9,Low,0.22,1097.8
908,2024,Maharashtra,Osmanabad,Marathwada,Sugarcane,Annual,658.8,-5.9,27.97,35.46,22.08,0.97,49.7,27.7,6.12,226.2,21.9,297.6,80.8,15,29,7,1867.3,34.1,Medium,13.8,Low,15.7,Low,22.8,Low,37.499,70022.5
909,2013,Maharashtra,Chandrapur,Vidarbha,Soybean,Kharif,859.8,-9.5,25.59,31.3,19.37,-1.41,58.3,43.7,5.73,252.5,15.6,388.0,50.5,6,30,5,18216.0,7.5,Low,4.5,Low,11.2,Low,7.4,Low,0.666,12130.6
910,2020,Maharashtra,Chandrapur,Vidarbha,Sugarcane,Annual,973.6,2.5,26.91,32.43,18.21,-0.09,45.7,43.4,7.5,299.5,43.5,168.0,89.7,7,1,7,4527.2,10.3,Low,5.2,Low,15.7,Low,10.0,Low,44.91,203314.9
911,2006,Maharashtra,Yavatmal,Vidarbha,Maize,Kharif,1074.1,13.1,26.75,34.64,18.44,-0.25,69.0,57.1,6.11,240.0,39.4,257.0,30.5,13,6,8,4586.2,1.5,Low,9.8,Low,28.0,Low,10.9,Low,1.515,6949.6
912,2002,Maharashtra,Yavatmal,Vidarbha,Rice,Kharif,849.9,-10.5,26.05,36.95,14.59,-0.95,59.3,47.6,7.42,328.0,14.5,331.8,46.3,26,13,6,15454.5,15.9,Low,30.2,Low,13.5,Low,20.1,Low,1.653,25550.4
913,2019,Maharashtra,Washim,Vidarbha,Soybean,Kharif,1099.7,15.8,27.12,34.98,18.52,0.12,67.5,64.0,7.53,238.8,14.2,377.2,21.4,10,7,6,16422.1,1.8,Low,7.5,Low,25.4,Low,9.6,Low,0.586,9626.7
914,2015,Maharashtra,Gadchiroli,Vidarbha,Maize,Kharif,1009.0,6.2,29.12,35.14,19.99,2.12,77.1,60.3,7.44,258.6,20.4,440.2,18.8,16,0,7,2416.4,0.0,Low,12.8,Low,21.0,Low,9.5,Low,1.305,3154.4
915,2019,Maharashtra,Nagpur,Vidarbha,Cotton,Kharif,813.6,-14.4,26.5,37.08,18.95,-0.5,58.6,46.8,7.2,236.7,36.2,383.9,20.7,34,20,5,1390.3,5.0,Low,36.9,Medium,11.2,Low,17.1,Low,0.293,407.2
916,2001,Maharashtra,Chandrapur,Vidarbha,Cotton,Kharif,1151.6,21.2,28.05,39.0,19.69,1.05,65.4,51.7,6.74,247.5,23.7,182.0,39.0,42,15,6,2854.5,3.8,Low,53.5,Medium,23.9,Low,25.2,Low,0.144,411.5
917,2022,Maharashtra,Gadchiroli,Vidarbha,Maize,Kharif,1102.9,16.1,27.96,39.98,24.0,0.96,55.7,57.3,6.88,286.0,38.5,365.0,32.7,46,0,11,4714.2,0.0,Low,61.9,Medium,36.9,Medium,29.6,Low,1.498,7063.3
918,2018,Maharashtra,Dhule,Khandesh,Cotton,Kharif,817.7,13.6,28.56,37.5,21.77,1.06,37.1,47.9,5.56,153.2,27.8,305.8,23.8,29,28,4,10212.6,7.0,Low,35.5,Medium,9.0,Low,16.9,Low,0.237,2415.3
919,2021,Maharashtra,Ratnagiri,Konkan,Maize,Kharif,1973.7,-21.1,26.26,37.81,20.55,-0.74,76.5,53.0,7.33,205.0,25.6,290.7,29.0,27,0,15,12178.5,0.0,Low,35.7,Medium,100.0,High,36.8,Medium,0.094,1144.6
920,2019,Maharashtra,Latur,Marathwada,Sugarcane,Annual,685.1,-2.1,26.36,39.08,19.1,-0.64,68.0,25.7,7.1,183.2,28.6,229.0,100.0,46,38,8,1519.6,37.2,Medium,56.9,Medium,18.0,Low,38.9,Medium,24.112,36640.4
921,2010,Maharashtra,Hingoli,Marathwada,Soybean,Kharif,564.1,-19.4,26.49,35.39,18.24,-0.51,56.4,47.8,7.21,288.2,33.0,130.8,19.2,16,49,6,7907.2,18.6,Low,14.1,Low,13.5,Low,15.8,Low,0.727,5752.4
922,2001,Maharashtra,Nagpur,Vidarbha,Soybean,Kharif,853.3,-10.2,27.42,40.28,15.63,0.42,65.8,51.7,7.01,191.0,41.8,507.3,6.1,36,24,3,9975.5,6.0,Low,56.1,Medium,6.8,Low,22.7,Low,0.629,6274.5
923,2022,Maharashtra,Nagpur,Vidarbha,Cotton,Kharif,763.4,-19.6,27.06,36.13,22.12,0.06,66.9,63.9,6.96,358.5,27.1,165.3,6.3,9,13,8,4109.9,3.2,Low,12.9,Low,18.0,Low,10.1,Low,0.284,1165.8
