record_id,year,state,district,agro_climatic_region,crop,season,annual_rainfall_mm,rainfall_anomaly_pct,avg_temperature_c,max_temperature_c,min_temperature_c,temperature_anomaly_c,humidity_pct,soil_moisture_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct,hot_days,consecutive_dry_days,heavy_rain_days,cultivated_area_ha,drought_risk_score,drought_risk,heat_risk_score,heat_risk,flood_risk_score,flood_risk,overall_climate_risk_score,overall_climate_risk,yield_tonnes_per_ha,production_tonnes,rainfall_requirement_ratio,rainfall_deficit_index,heat_stress_index,drought_stress_index,soil_fertility_index,irrigation_adequacy,extreme_weather_days,rainfall_soil_interaction,temperature_rainfall_interaction,growing_condition_score
1827,2019,Maharashtra,Buldhana,Vidarbha,Sugarcane,Annual,974.8,2.6,24.97,29.26,15.26,-2.03,78.8,36.3,7.54,194.0,24.8,328.0,96.2,0,6,7,5584.4,11.4,Low,0.0,Low,15.7,Low,8.7,Low,16.731,93435.3,0.6498666666666666,0.0,0.0,0.15851428571428572,0.56675,1.2025000000000001,16.5,0.3145354666666666,-0.052779999999999994,75.17944444444444
1828,2018,Maharashtra,Washim,Vidarbha,Maize,Kharif,856.0,-9.9,28.29,39.61,20.26,1.29,48.8,42.5,7.64,294.0,20.9,242.7,11.7,43,8,5,5588.1,2.0,Low,57.6,Medium,11.2,Low,22.7,Low,1.455,8128.1,1.3169230769230769,0.198,0.6621160714285714,0.3002190476190476,0.5546,0.26,58.5,0.7462564102564102,-0.12771000000000002,52.41154097985348
1829,2017,Maharashtra,Buldhana,Vidarbha,Rice,Kharif,764.4,-19.5,27.4,36.77,18.59,0.4,76.4,26.2,7.77,281.5,16.1,165.1,10.6,21,42,5,3741.6,31.3,Low,25.5,Low,11.2,Low,24.4,Low,1.364,5103.5,0.637,0.39,0.25668750000000023,0.5685666666666667,0.46773750000000003,0.16307692307692306,70.5,0.22252533333333332,-0.07800000000000001,49.702642628205126
1830,2019,Maharashtra,Ratnagiri,Konkan,Sugarcane,Annual,3411.3,36.5,28.18,33.78,17.48,1.18,75.8,60.8,7.52,105.8,42.3,359.4,75.5,0,0,17,1979.9,0.0,Low,0.0,Low,100.0,High,25.0,Low,4.471,8852.2,2.2742,0.0,0.0,0.07183333333333333,0.617325,0.94375,25.5,1.8436181333333332,0.4307,66.19816666666667
1831,2017,Maharashtra,Buldhana,Vidarbha,Rice,Kharif,1091.2,14.9,27.79,37.91,19.82,0.79,60.6,37.7,7.79,254.4,34.1,373.0,56.6,20,31,6,3327.4,8.4,Low,31.0,Low,13.5,Low,17.1,Low,2.303,7663.2,0.9093333333333333,0.0,0.32863392857142837,0.3005904761904762,0.64225,0.8707692307692307,60.0,0.45709155555555553,0.11771000000000001,73.87309790903541
1832,2011,Maharashtra,Sindhudurg,Konkan,Cotton,Kharif,2816.1,12.6,26.03,34.33,18.88,-0.97,73.4,68.1,7.31,137.3,18.8,360.9,17.5,0,0,20,1513.2,0.0,Low,0.0,Low,100.0,High,25.0,Low,0.08,121.1,3.0,0.0,0.0,0.10550000000000002,0.5465125000000001,0.3888888888888889,30.0,2.7239999999999998,-0.12222,51.86802777777778
1833,2006,Maharashtra,Jalna,Marathwada,Soybean,Kharif,565.0,-19.3,27.03,36.74,18.26,0.03,56.4,38.3,7.65,231.6,31.8,476.9,23.9,31,46,4,12476.2,17.8,Low,32.8,Low,9.0,Low,20.5,Low,0.69,8612.1,0.7533333333333333,0.386,0.38766071428571447,0.5306761904761905,0.68595,0.5974999999999999,83.0,0.38470222222222217,-0.00579,65.9563115079365
1834,2007,Maharashtra,Sindhudurg,Konkan,Cotton,Kharif,2008.5,-19.7,26.57,34.87,18.33,-0.43,95.0,75.0,6.64,196.1,29.1,363.2,41.3,8,0,10,2488.5,0.0,Low,6.0,Low,91.8,High,24.9,Low,0.08,199.1,2.510625,0.39399999999999996,0.05142857142857143,0.19659999999999997,0.6796625,0.9177777777777777,23.0,2.510625,0.08471000000000001,66.17737698412698
1835,2005,Maharashtra,Chandrapur,Vidarbha,Cotton,Kharif,866.2,-8.8,25.85,35.14,18.16,-1.15,57.8,46.0,7.7,270.5,24.9,349.6,40.7,21,16,7,1145.9,4.0,Low,16.5,Low,15.7,Low,11.1,Low,0.279,320.0,1.08275,0.17600000000000002,0.14462500000000006,0.28613809523809525,0.6058625,0.9044444444444445,47.5,0.6640866666666667,0.1012,78.92426388888889
1836,2018,Maharashtra,Washim,Vidarbha,Soybean,Kharif,910.5,-4.2,27.16,38.54,18.28,0.16,68.5,52.7,7.98,233.7,23.3,223.5,37.9,30,25,4,10590.0,6.2,Low,41.9,Medium,9.0,Low,18.7,Low,0.529,5599.6,1.214,0.084,0.5049821428571428,0.2729761904761905,0.4768124999999999,0.9475,61.0,0.8530373333333333,-0.00672,71.39818452380953
1837,2024,Maharashtra,Beed,Marathwada,Wheat,Rabi,715.0,2.1,27.28,37.81,17.64,0.28,45.2,48.4,7.4,233.2,25.1,243.8,89.4,34,42,8,8928.9,10.5,Low,41.0,Medium,20.7,Low,23.1,Low,0.457,4081.7,1.43,0.0,0.7555089285714287,0.27926666666666666,0.5681499999999999,1.6254545454545455,88.0,0.9228266666666666,0.005880000000000001,65.77036607142857
1838,2004,Maharashtra,Yavatmal,Vidarbha,Rice,Kharif,850.4,-10.5,27.59,35.07,20.45,0.59,54.3,33.5,7.51,267.6,30.2,254.1,61.1,8,38,5,9390.8,22.2,Low,6.4,Low,11.2,Low,14.2,Low,1.892,17765.1,0.7086666666666667,0.21,0.056241071428571446,0.41359047619047623,0.60655,0.9400000000000001,53.5,0.31653777777777775,-0.06194999999999999,74.16516170634921
1839,2001,Maharashtra,Raigad,Konkan,Soybean,Kharif,3126.7,25.1,26.91,37.53,17.23,-0.09,73.4,60.7,7.28,149.6,28.4,218.5,47.3,22,0,21,19365.2,0.0,Low,30.4,Low,100.0,High,35.0,Medium,0.08,1549.2,3.0,0.0,0.3841160714285715,0.10036666666666666,0.53475,1.1824999999999999,53.5,2.4280000000000004,-0.02259,56.119925595238094
1840,2008,Maharashtra,Osmanabad,Marathwada,Sugarcane,Annual,776.9,11.0,26.03,36.53,17.06,-0.97,50.1,16.0,7.36,201.6,32.2,200.5,64.0,30,38,5,1137.9,42.6,Medium,30.9,Low,11.2,Low,30.9,Low,20.527,23358.0,0.5179333333333334,0.0,0.22929464285714296,0.3955238095238095,0.56725,0.8,75.5,0.11049244444444445,-0.1067,60.137802579365086
1841,2008,Maharashtra,Gondia,Vidarbha,Rice,Kharif,1074.7,13.1,26.9,35.23,19.28,-0.1,56.8,34.0,7.28,308.1,26.3,300.0,29.9,20,27,5,2107.2,8.3,Low,16.2,Low,11.2,Low,11.6,Low,2.017,4249.3,0.8955833333333334,0.0,0.14438392857142834,0.32248095238095237,0.6640625,0.45999999999999996,54.5,0.4059977777777778,-0.0131,67.64187996031747
1842,2013,Maharashtra,Satara,Western Maharashtra,Sugarcane,Annual,810.5,1.3,27.51,35.18,18.25,2.01,54.8,33.3,6.25,108.9,20.3,433.8,100.0,16,32,8,11076.0,25.5,Low,13.0,Low,18.0,Low,19.5,Low,35.258,390513.6,0.5403333333333333,0.0,0.10285714285714286,0.27614285714285713,0.5677125000000001,1.25,60.0,0.23990799999999998,0.02613,71.03028174603175
1843,2002,Maharashtra,Ratnagiri,Konkan,Sugarcane,Annual,2729.5,9.2,28.78,40.12,21.32,1.78,71.4,67.6,7.59,357.4,11.3,387.6,45.8,54,0,16,7997.7,0.0,Low,68.7,High,74.5,High,41.3,Medium,23.088,184654.7,1.8196666666666668,0.0,0.630392857142857,0.0788666666666667,0.624925,0.5725,78.0,1.6401262222222222,0.16376,58.858162698412706
1844,2022,Maharashtra,Parbhani,Marathwada,Soybean,Kharif,588.7,-15.9,27.62,38.67,16.38,0.62,57.1,40.4,6.75,308.5,33.7,344.4,34.5,46,54,6,6239.5,17.7,Low,54.7,Medium,13.5,Low,28.9,Low,0.809,5046.9,0.7849333333333334,0.318,0.6167767857142858,0.5235619047619048,0.7772625000000001,0.8625,109.0,0.4228174222222222,-0.09858,70.7324871031746
1845,2016,Maharashtra,Jalgaon,Khandesh,Cotton,Kharif,629.0,-12.6,26.81,34.14,20.44,-0.69,58.5,42.6,7.51,190.1,28.0,334.9,2.0,2,46,3,3815.7,15.6,Low,1.5,Low,6.8,Low,8.7,Low,0.223,851.3,0.78625,0.252,0.012857142857142857,0.4913428571428571,0.5875125,0.044444444444444446,52.5,0.44659,0.08693999999999999,60.24378174603174
1846,2007,Maharashtra,Akola,Vidarbha,Maize,Kharif,1108.0,16.6,26.53,36.73,17.13,-0.47,57.2,54.0,7.75,272.6,39.8,189.4,52.5,14,8,7,1426.0,2.0,Low,20.0,Low,28.3,Low,14.5,Low,1.54,2196.3,1.7046153846153846,0.0,0.2776874999999998,0.1517857142857143,0.595325,1.1666666666666667,32.5,1.227323076923077,-0.07802,70.39759775641026
1847,2007,Maharashtra,Nanded,Marathwada,Soybean,Kharif,712.2,1.7,26.81,32.56,20.22,-0.19,57.1,41.6,7.24,261.0,30.4,334.4,46.2,0,16,4,8664.0,4.0,Low,0.0,Low,9.0,Low,3.9,Low,0.752,6513.1,0.9496000000000001,0.0,0.0,0.23370476190476192,0.677325,1.155,22.0,0.5267114666666668,-0.0032300000000000002,83.79983333333334
1848,2004,Maharashtra,Akola,Vidarbha,Maize,Kharif,1000.4,5.3,28.13,36.98,19.69,1.13,59.1,68.9,7.1,329.3,5.0,343.0,0.0,15,0,7,5867.8,0.0,Low,22.2,Low,20.4,Low,12.4,Low,1.533,8997.7,1.539076923076923,0.0,0.3013035714285712,0.12033333333333332,0.6148125,0.0,25.5,1.4138986666666666,0.05988999999999999,57.16541437728938
1849,2022,Maharashtra,Satara,Western Maharashtra,Rice,Kharif,818.5,2.3,24.25,32.69,20.9,-1.25,80.6,46.7,7.06,140.1,31.3,227.2,31.0,0,9,5,2384.7,16.5,Low,0.0,Low,11.2,Low,9.7,Low,0.909,2167.7,0.6820833333333334,0.0,0.0,0.20190476190476186,0.5751625,0.47692307692307695,16.5,0.4247105555555556,-0.02875,68.19643376068377
1850,2010,Maharashtra,Aurangabad,Marathwada,Soybean,Kharif,700.1,0.0,26.41,34.69,20.68,-0.59,54.8,40.4,7.0,227.7,32.4,173.7,39.2,10,30,5,2167.6,7.5,Low,7.5,Low,11.2,Low,8.4,Low,0.723,1567.5,0.9334666666666667,-0.0,0.11172321428571413,0.3047047619047619,0.6161625,0.9800000000000001,47.5,0.5028273777777778,-0.0,79.91184623015873
1851,2024,Maharashtra,Beed,Marathwada,Wheat,Rabi,909.2,29.9,27.31,38.46,17.54,0.31,53.6,64.2,6.43,238.7,31.2,294.2,53.4,22,0,6,4356.2,0.0,Low,35.6,Medium,35.7,Medium,20.7,Low,0.285,1242.6,1.8184,0.0,0.7230535714285715,0.0826,0.6560374999999999,0.9709090909090908,31.0,1.5565504000000001,0.09269,65.17312824675325
1852,2012,Maharashtra,Jalgaon,Khandesh,Cotton,Kharif,757.8,5.2,25.65,35.97,18.0,-1.85,54.7,55.1,6.62,297.3,13.8,479.7,57.6,11,0,9,9781.3,0.0,Low,13.6,Low,20.2,Low,9.5,Low,0.3,2937.1,0.9472499999999999,0.0,0.13740178571428563,0.10873333333333332,0.7221625,1.28,24.5,0.695913,-0.09620000000000001,86.1963898809524
1853,2005,Maharashtra,Wardha,Vidarbha,Rice,Kharif,671.6,-29.3,27.72,36.71,20.69,0.72,61.2,30.7,7.3,286.2,29.1,277.8,0.0,22,37,6,4393.9,30.8,Low,25.9,Low,13.5,Low,24.9,Low,1.224,5377.2,0.5596666666666666,0.586,0.2589910714285715,0.6113380952380952,0.650775,0.0,68.0,0.2290902222222222,-0.21096,49.97841170634921
1854,2002,Maharashtra,Palghar,Konkan,Wheat,Rabi,1823.6,-27.1,27.25,35.55,19.45,0.25,74.1,58.2,7.09,220.0,26.7,349.8,41.0,22,0,12,7531.7,0.0,Low,19.5,Low,100.0,High,31.4,Low,0.08,602.5,3.0,0.542,0.5229910714285713,0.3047,0.6596500000000001,0.7454545454545455,40.0,2.3280000000000003,-0.06775,50.77722483766234
1855,2008,Maharashtra,Latur,Marathwada,Soybean,Kharif,670.3,-4.2,28.39,39.41,21.9,1.39,59.7,41.0,6.77,234.9,38.4,415.5,66.1,29,27,2,5615.3,6.8,Low,46.0,Medium,4.5,Low,19.1,Low,0.718,4029.8,0.8937333333333333,0.084,0.5583660714285712,0.292347619047619,0.7928125,1.6524999999999999,59.0,0.4885742222222222,-0.05838,76.64298115079364
1856,2010,Maharashtra,Dhule,Khandesh,Maize,Kharif,850.5,18.1,29.27,37.34,19.32,1.77,58.8,58.4,7.87,279.3,41.2,311.6,39.6,24,8,10,3388.1,2.0,Low,30.8,Low,22.5,Low,16.6,Low,1.422,4816.9,1.3084615384615386,0.0,0.38391071428571455,0.15001904761904764,0.6526125,0.88,47.0,1.0188553846153847,0.32037000000000004,75.32589697802197
1857,2019,Maharashtra,Washim,Vidarbha,Cotton,Kharif,785.8,-17.3,27.23,34.78,14.01,0.23,61.7,51.3,6.22,201.5,32.4,346.3,22.6,16,25,5,3390.6,6.2,Low,12.0,Low,11.2,Low,9.4,Low,0.236,800.6,0.98225,0.34600000000000003,0.10285714285714286,0.3846428571428572,0.6385875,0.5022222222222222,48.5,0.671859,-0.039790000000000006,74.65750396825396
1858,2012,Maharashtra,Washim,Vidarbha,Cotton,Kharif,1151.7,21.2,26.99,34.47,19.06,-0.01,46.5,51.0,7.11,306.0,21.4,365.3,17.3,19,1,7,2254.7,0.2,Low,14.2,Low,26.2,Low,11.4,Low,0.226,508.8,1.4396250000000002,0.0,0.12214285714285715,0.16698571428571427,0.6921499999999999,0.3844444444444445,30.5,0.9789450000000002,-0.00212,65.9726626984127
1859,2003,Maharashtra,Osmanabad,Marathwada,Soybean,Kharif,790.4,12.9,27.2,34.73,20.08,0.2,61.1,37.0,6.38,247.8,26.7,277.6,40.1,27,30,4,539.1,7.5,Low,20.2,Low,9.0,Low,12.1,Low,0.782,421.6,1.0538666666666667,0.0,0.22375892857142837,0.3151380952380952,0.6246750000000001,1.0025,63.0,0.5199075555555556,0.0258,78.10600496031746
1860,2022,Maharashtra,Ratnagiri,Konkan,Rice,Kharif,2930.8,17.2,25.96,38.26,18.22,-1.04,66.5,50.5,7.77,202.3,26.9,219.1,18.8,27,0,15,3778.3,0.0,Low,38.2,Medium,89.0,High,34.9,Medium,0.284,1073.4,2.4423333333333335,0.0,0.39769642857142845,0.16286666666666666,0.4992375,0.28923076923076924,49.5,1.6445044444444445,-0.17887999999999998,39.231696733821735
1861,2011,Maharashtra,Gadchiroli,Vidarbha,Wheat,Rabi,1186.9,24.9,28.22,35.19,17.35,1.22,56.6,48.4,6.14,240.2,15.9,426.0,71.3,6,0,5,2933.1,0.0,Low,5.5,Low,61.2,Medium,17.1,Low,0.08,234.6,2.3738,0.0,0.39538392857142846,0.11736666666666667,0.6101249999999999,1.2963636363636364,13.5,1.5318922666666666,0.30377999999999994,56.28174107142857
1862,2015,Maharashtra,Ahmednagar,Western Maharashtra,Cotton,Kharif,921.5,15.2,26.64,34.8,18.79,1.14,65.9,66.3,6.92,275.6,22.2,200.8,8.6,12,21,3,10632.6,5.2,Low,9.0,Low,6.8,Low,6.9,Low,0.239,2537.6,1.151875,0.0,0.07714285714285715,0.2104,0.6186499999999999,0.1911111111111111,37.5,1.0182574999999998,0.17328,70.18682936507938
1863,2021,Maharashtra,Kolhapur,Western Maharashtra,Maize,Kharif,767.5,-4.1,25.51,35.33,16.12,0.01,53.8,51.3,6.96,172.8,39.8,363.0,28.4,19,11,5,2216.8,2.8,Low,16.1,Low,11.2,Low,9.3,Low,2.1,4654.4,1.1807692307692308,0.08199999999999999,0.21358035714285706,0.22644285714285714,0.7184999999999999,0.6311111111111111,37.5,0.8076461538461538,-0.00040999999999999994,74.45569635225885
1864,2020,Maharashtra,Wardha,Vidarbha,Cotton,Kharif,1056.2,11.2,26.51,34.03,15.85,-0.49,61.9,47.7,7.24,290.8,25.5,482.1,19.8,9,9,6,6470.8,2.2,Low,6.8,Low,17.4,Low,7.5,Low,0.271,1753.5,1.3202500000000001,0.0,0.05785714285714286,0.20977142857142855,0.7453,0.44,27.0,0.8396790000000002,-0.05488,70.22064285714286
1865,2013,Maharashtra,Latur,Marathwada,Cotton,Kharif,407.1,-41.8,27.35,34.56,20.55,0.35,60.4,28.6,6.52,244.0,32.5,265.7,10.0,4,56,4,1174.5,37.4,Medium,3.0,Low,9.0,Low,19.0,Low,0.156,183.5,0.5088750000000001,0.836,0.025714285714285714,0.7772666666666667,0.6628499999999999,0.2222222222222222,66.0,0.19405100000000006,-0.14629999999999999,56.756980158730165
1866,2006,Maharashtra,Wardha,Vidarbha,Sugarcane,Annual,1021.1,7.5,25.16,32.82,18.52,-1.84,43.7,40.1,6.28,166.3,24.6,248.0,76.4,0,37,1,21270.3,17.1,Low,0.0,Low,2.2,Low,7.7,Low,22.267,473626.3,0.6807333333333333,0.0,0.0,0.2985047619047619,0.5359375000000001,0.9550000000000001,38.5,0.3639654222222222,-0.138,75.19097222222223
1867,2005,Maharashtra,Satara,Western Maharashtra,Maize,Kharif,862.1,7.8,24.56,31.73,18.2,-0.94,52.1,46.3,7.61,241.5,11.8,216.7,33.4,0,21,9,6111.5,5.2,Low,0.0,Low,20.2,Low,7.3,Low,1.762,10770.8,1.3263076923076924,0.0,0.0,0.2522666666666667,0.46703749999999994,0.7422222222222222,34.5,0.8187739487179487,-0.07332,71.09339957264957
1868,2012,Maharashtra,Bhandara,Vidarbha,Soybean,Kharif,830.8,-12.6,26.58,34.2,19.8,-0.42,56.3,56.3,7.77,351.0,17.4,265.6,31.7,0,23,3,3838.9,5.8,Low,0.0,Low,6.8,Low,4.1,Low,0.812,3118.7,1.1077333333333332,0.252,0.013750000000000196,0.3174047619047619,0.567925,0.7925,27.5,0.8315384888888888,0.052919999999999995,80.22002777777779
1869,2010,Maharashtra,Sangli,Western Maharashtra,Soybean,Kharif,835.0,4.4,24.58,31.39,16.46,-0.92,61.3,37.9,7.82,287.9,9.6,358.4,4.1,0,27,4,1970.1,6.8,Low,0.0,Low,9.0,Low,5.1,Low,0.51,1003.8,1.1133333333333333,0.0,0.0,0.3352809523809524,0.5296374999999999,0.1025,33.0,0.5626044444444444,-0.04048000000000001,60.860527777777776
1870,2020,Maharashtra,Beed,Marathwada,Sugarcane,Annual,486.5,-30.5,26.96,34.29,23.1,-0.04,50.0,27.9,7.88,123.1,32.0,189.9,37.1,10,45,3,4482.4,45.9,Medium,7.5,Low,6.8,Low,23.4,Low,17.605,78914.0,0.3243333333333333,0.61,0.06428571428571428,0.6262571428571428,0.4468875,0.46375,59.5,0.12065199999999997,0.012199999999999999,53.42735317460318
1871,2024,Maharashtra,Nashik,Western Maharashtra,Maize,Kharif,1062.4,32.8,24.07,29.86,16.09,-1.43,70.3,59.8,7.32,258.7,21.8,430.8,31.4,0,21,7,2955.2,5.2,Low,0.0,Low,24.9,Low,8.4,Low,1.501,4436.1,1.6344615384615386,0.0,0.0,0.20926666666666666,0.6710875,0.6977777777777777,31.5,1.3032106666666667,-0.46903999999999996,72.74961324786324
1872,2004,Maharashtra,Chandrapur,Vidarbha,Sugarcane,Annual,969.1,2.0,27.77,34.77,21.76,0.77,59.5,38.6,6.79,395.6,26.7,234.5,99.2,24,16,10,2131.3,14.2,Low,18.0,Low,22.5,Low,17.5,Low,51.679,110143.2,0.6460666666666667,0.0,0.1542857142857143,0.1907047619047619,0.74675,1.24,55.0,0.3325089777777778,0.0154,77.01515873015872
1873,2021,Maharashtra,Solapur,Western Maharashtra,Soybean,Kharif,719.9,-10.0,24.71,31.91,16.93,-0.79,67.8,49.0,8.15,230.4,31.9,347.1,17.4,0,40,2,3550.0,10.0,Low,0.0,Low,4.5,Low,5.3,Low,0.452,1603.1,0.9598666666666666,0.2,0.0,0.4106952380952381,0.5582999999999999,0.43499999999999994,43.0,0.6271128888888889,0.079,72.26377777777778
1874,2023,Maharashtra,Hingoli,Marathwada,Sugarcane,Annual,630.2,-10.0,28.78,38.03,18.41,1.78,67.2,26.5,8.13,201.4,31.8,265.6,63.2,25,37,1,2846.1,38.6,Medium,35.4,Medium,2.2,Low,28.4,Low,42.331,120478.6,0.42013333333333336,0.2,0.30027678571428584,0.4270380952380952,0.5014249999999999,0.79,63.5,0.1484471111111111,-0.17800000000000002,58.72657043650793
1875,2012,Maharashtra,Jalna,Marathwada,Wheat,Rabi,467.0,-33.3,28.48,38.43,20.59,1.48,50.6,43.1,6.44,378.5,33.7,237.1,58.6,42,49,2,1940.6,12.3,Low,50.3,Medium,4.5,Low,22.9,Low,0.228,442.0,0.934,0.6659999999999999,0.8495625,0.5908333333333332,0.7286125000000001,1.0654545454545454,94.0,0.5367386666666667,-0.49283999999999994,72.22214583333334
1876,2021,Maharashtra,Ratnagiri,Konkan,Rice,Kharif,2437.7,-2.5,26.52,33.31,17.87,-0.48,88.8,74.9,7.48,296.7,24.6,407.9,27.8,11,0,11,2292.3,0.0,Low,8.2,Low,59.1,Medium,17.5,Low,0.889,2036.8,2.0314166666666664,0.05,0.07071428571428572,0.09003333333333333,0.6773874999999999,0.4276923076923077,27.5,2.028708111111111,0.012,63.823937423687426
1877,2019,Maharashtra,Palghar,Konkan,Soybean,Kharif,2676.7,7.1,27.91,35.5,18.96,0.91,87.8,66.6,8.27,265.8,38.0,193.2,79.4,17,0,16,2166.1,0.0,Low,15.5,Low,100.0,High,30.1,Low,0.08,173.3,3.0,0.0,0.21241071428571429,0.04860000000000002,0.5189750000000001,1.985,41.0,2.6639999999999997,0.06461,59.95333928571429
1878,2021,Maharashtra,Jalgaon,Khandesh,Cotton,Kharif,668.5,-7.2,27.13,36.37,19.71,-0.37,50.8,47.0,7.6,89.5,17.4,206.8,53.9,23,26,4,9425.3,7.4,Low,24.8,Low,9.0,Low,13.6,Low,0.2,1888.7,0.835625,0.14400000000000002,0.24204464285714267,0.30126190476190473,0.3963375,1.1977777777777778,55.0,0.5236583333333333,0.02664,74.08983035714286
1879,2013,Maharashtra,Palghar,Konkan,Sugarcane,Annual,2333.9,-6.6,26.54,31.93,20.63,-0.46,79.5,60.3,7.85,257.5,17.4,227.2,77.9,0,0,11,3027.1,0.0,Low,0.0,Low,47.7,Medium,11.9,Low,20.055,60708.1,1.5559333333333334,0.132,0.0,0.1173,0.48028750000000003,0.9737500000000001,16.5,1.2509704,0.03036,75.89519444444444
1880,2024,Maharashtra,Jalgaon,Khandesh,Sugarcane,Annual,862.9,19.9,28.3,37.45,23.13,0.8,46.1,42.8,5.97,287.9,15.4,313.6,100.0,34,15,7,7752.5,18.9,Low,39.0,Medium,15.7,Low,24.7,Low,43.038,333653.6,0.5752666666666667,0.0,0.3182589285714288,0.17161904761904762,0.5599875,1.25,59.5,0.3282855111111111,0.1592,70.760310515873
1881,2002,Maharashtra,Aurangabad,Marathwada,Wheat,Rabi,736.7,5.2,25.62,34.19,15.87,-1.38,57.4,52.2,6.9,311.4,39.7,163.2,34.5,15,9,6,9108.1,2.2,Low,11.2,Low,18.4,Low,9.3,Low,0.837,7626.4,1.4734,0.0,0.3844910714285713,0.18007142857142855,0.7122249999999999,0.6272727272727273,33.0,1.0254864000000001,-0.07175999999999999,67.05258847402598
1882,2013,Maharashtra,Nashik,Western Maharashtra,Cotton,Kharif,842.7,5.3,25.51,34.26,16.27,0.01,57.6,57.6,7.06,326.1,35.0,232.7,14.4,2,4,7,7592.2,1.0,Low,1.5,Low,15.7,Low,4.9,Low,0.213,1615.3,1.053375,0.0,0.012857142857142857,0.16074285714285713,0.7126625,0.32,16.5,0.8089919999999999,0.00053,74.93080952380951
1883,2021,Maharashtra,Akola,Vidarbha,Rice,Kharif,1130.5,19.0,28.62,39.51,26.36,1.62,59.9,44.0,7.23,152.5,28.1,409.5,23.1,39,13,7,3310.4,3.2,Low,54.1,Medium,15.7,Low,23.1,Low,1.17,3873.2,0.9420833333333334,0.0,0.5607767857142856,0.23594761904761907,0.6368124999999999,0.3553846153846154,62.5,0.5526888888888889,0.3078,62.200346077533574
1884,2013,Maharashtra,Nashik,Western Maharashtra,Soybean,Kharif,969.5,21.2,27.08,35.75,19.84,1.58,50.2,62.5,6.62,300.0,22.4,345.6,22.9,14,14,8,5038.6,3.5,Low,14.6,Low,20.3,Low,11.4,Low,0.703,3543.7,1.2926666666666666,0.0,0.2103125,0.17876666666666666,0.6998000000000001,0.5725,40.0,1.0772222222222223,0.33496000000000004,74.08020138888891
1885,2018,Maharashtra,Chandrapur,Vidarbha,Rice,Kharif,1129.9,18.9,26.61,33.45,18.86,-0.39,53.9,27.5,6.09,196.6,13.4,182.9,32.2,12,36,7,8714.3,11.5,Low,9.0,Low,15.7,Low,11.7,Low,1.31,11415.4,0.9415833333333334,0.0,0.07714285714285715,0.38041904761904755,0.44257500000000005,0.4953846153846154,58.5,0.34524722222222226,-0.07371,63.96177167277168
1886,2010,Maharashtra,Washim,Vidarbha,Soybean,Kharif,873.5,-8.1,28.48,41.52,20.69,1.48,57.7,63.5,6.36,152.8,30.2,354.9,38.6,48,0,7,11107.2,0.0,Low,71.9,High,15.7,Low,27.7,Low,0.55,6114.0,1.1646666666666667,0.162,0.8255714285714288,0.15643333333333334,0.6189500000000001,0.9650000000000001,58.5,0.9860844444444444,-0.11988,73.48431746031746
1887,2012,Maharashtra,Hingoli,Marathwada,Soybean,Kharif,913.8,30.5,26.85,36.72,18.15,-0.15,50.9,50.4,6.25,275.0,23.1,275.2,12.6,19,12,10,8685.0,3.0,Low,23.7,Low,22.5,Low,14.7,Low,0.648,5625.4,1.2184,0.0,0.3091428571428571,0.22082857142857146,0.606225,0.315,46.0,0.8187648,-0.04575,63.58735714285714
1888,2003,Maharashtra,Sindhudurg,Konkan,Sugarcane,Annual,2855.7,14.2,26.21,33.63,18.41,-0.79,66.9,50.2,6.48,266.9,42.2,273.3,79.0,13,0,18,2133.6,0.0,Low,9.8,Low,83.9,High,24.2,Low,11.882,25350.6,1.9038,0.0,0.08357142857142857,0.10366666666666666,0.7244625000000001,0.9875,40.0,1.2742768,-0.11218,71.30901190476192
1889,2012,Maharashtra,Dhule,Khandesh,Rice,Kharif,887.0,23.2,28.75,37.8,19.54,1.25,54.2,35.0,7.52,210.4,16.5,229.9,1.5,35,25,10,1870.9,17.1,Low,41.6,Medium,22.5,Low,26.5,Low,1.239,2318.2,0.7391666666666666,0.0,0.4174999999999998,0.33897619047619043,0.48895000000000005,0.023076923076923078,75.0,0.34494444444444444,0.29,48.96414957264958
1890,2011,Maharashtra,Nanded,Marathwada,Wheat,Rabi,763.9,9.1,26.73,34.24,17.78,-0.27,43.9,60.0,6.1,318.8,31.6,330.3,41.1,9,9,3,1972.3,2.2,Low,6.8,Low,14.4,Low,6.8,Low,0.631,1244.5,1.5278,0.0,0.34935714285714303,0.14747142857142856,0.6849,0.7472727272727273,22.5,1.22224,-0.024569999999999998,70.60643073593073
1891,2020,Maharashtra,Beed,Marathwada,Soybean,Kharif,655.4,-6.4,27.37,38.76,19.32,0.37,56.6,49.8,6.42,313.3,5.8,297.3,22.0,35,33,7,3401.8,8.2,Low,46.9,Medium,15.7,Low,22.9,Low,0.731,2487.2,0.8738666666666667,0.128,0.5522499999999999,0.3482285714285715,0.5759625,0.55,78.5,0.5802474666666667,-0.02368,65.41327777777778
